player_id,current_club_id,date_of_birth,position,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,last_season,year_of_birth,age,year,total_goals,total_yellow_cards,total_red_cards,total_minutes_played,total_assists,total_goals_cur_club,total_yellow_cards_cur_club,total_red_cards_cur_club,total_minutes_played_cur_club,total_assists_cur_club,total_goals_2022,total_yellow_cards_2022,total_red_cards_2022,total_minutes_played_2022,total_assists_2022,games_played_2022,performance_2022,total_goals_2020,total_yellow_cards_2020,total_red_cards_2020,total_minutes_played_2020,total_assists_2020,games_played_2020,performance_2020,improved_performance,raw_performance_score,normalised_performance_score
563963,180,1999-04-17,Defender,18000000.0,18000000.0,2024-06-30,2022,1999,23,5,1,21,0,9215,2,0,6,0,3079,1,0,15,0,5561,1,68,567.4279411764705,0,9,0,2482,0,33,256.77121212121216,1,1107.9566021467874,30.507830624943715
238266,180,1996-09-17,Defender,14000000.0,25000000.0,2026-06-30,2022,1996,26,6,5,27,3,10629,3,0,1,0,650,0,2,11,1,4731,2,59,484.26864406779663,1,6,1,2688,1,31,278.92096774193556,1,1005.3700876897843,27.683088210490414
318523,180,1997-09-22,Defender,10000000.0,10000000.0,2025-06-30,2022,1997,25,8,8,14,0,8519,11,3,6,0,2304,3,3,9,0,4702,5,59,482.46949152542373,0,3,0,2398,2,28,250.61428571428573,1,974.3825230024213,26.82983874825533
91315,370,1990-10-17,Attack,400000.0,1000000.0,2023-05-31,2022,1990,32,6,12,12,0,4568,19,0,2,0,317,3,3,4,0,1283,3,27,137.20185185185184,3,2,0,966,0,14,105.70000000000002,1,311.54027777777776,8.57833060327138
132207,370,1994-11-01,Attack,400000.0,500000.0,2023-05-31,2022,1994,28,6,13,7,0,8788,16,2,1,0,1006,2,3,1,0,2076,4,38,218.71315789473687,1,0,0,1070,2,17,115.79411764705883,1,443.90671163202126,12.223069699214847
130765,180,1992-03-30,Midfield,6000000.0,8000000.0,2024-06-30,2022,1992,30,10,51,23,0,19198,43,4,3,0,2441,1,7,6,0,4761,5,73,491.3219178082192,3,3,0,2320,4,31,243.58387096774192,1,980.6334143467374,27.00195842696641
52380,370,1987-07-09,Midfield,550000.0,1000000.0,2023-05-31,2022,1987,35,10,28,35,1,19911,61,2,6,0,1892,5,3,12,0,4841,8,65,498.6976923076923,1,6,0,2949,3,41,306.1926829268293,1,1054.2963642455106,29.03028408023758
442703,370,1996-04-12,Midfield,650000.0,650000.0,2025-05-31,2022,1996,26,6,2,11,0,5995,6,1,5,0,1702,1,2,6,0,2521,2,29,263.5931034482759,1,1,0,819,1,10,91.34,1,486.77580901856766,13.403479797930704
293746,370,1998-03-18,Midfield,750000.0,1500000.0,2026-05-31,2022,1998,24,7,5,27,3,10992,6,2,7,0,2619,3,2,14,0,5972,4,68,611.9823529411765,0,7,0,3353,1,37,347.26216216216216,1,1265.2940249072603,34.84015143538078
337243,43,1998-05-07,Midfield,800000.0,1500000.0,2025-05-31,2022,1998,24,5,4,14,0,6480,1,0,2,0,590,0,2,4,0,3041,0,51,314.8627450980392,2,1,0,1731,0,33,181.7954545454546,1,654.13123885918,18.011648653867205
512994,370,2000-04-07,Defender,400000.0,400000.0,2025-05-31,2022,2000,22,3,1,5,0,2241,3,0,4,0,868,1,1,5,0,2151,3,37,223.71351351351353,1,1,0,1283,2,16,137.91875000000002,1,473.516292997543,13.038376085245254
439497,370,1998-08-08,Defender,700000.0,700000.0,2025-05-31,2022,1998,24,3,3,8,0,3081,5,0,4,0,1394,1,3,5,0,2545,5,32,265.053125,2,1,0,926,3,13,101.17307692307693,1,498.777764423077,13.733956300294997
161496,2578,1994-09-05,Attack,400000.0,425000.0,2023-05-31,2022,1994,28,9,29,23,0,10074,16,0,0,0,179,0,8,8,0,2664,3,38,279.96052631578954,8,8,0,2485,3,35,261.85,1,681.85507518797,18.775030632325176
111432,2578,1992-11-03,Attack,475000.0,1000000.0,2025-05-31,2022,1992,30,9,29,9,0,10758,27,4,2,0,1484,5,6,3,0,2975,9,65,312.4769230769231,2,1,0,1491,4,36,158.39166666666668,1,627.1670512820513,17.269183772166656
125158,2578,1991-01-06,Attack,350000.0,500000.0,2023-05-31,2022,1991,31,9,24,14,1,10948,19,0,1,0,185,0,3,2,0,1885,3,38,198.8105263157895,3,1,0,1700,3,30,180.26666666666665,1,478.54052065647994,13.17671930748249
344584,2578,1999-10-05,Attack,375000.0,500000.0,2023-05-31,2022,1999,23,7,9,10,0,5215,11,0,3,0,360,2,1,5,0,1677,3,49,176.82244897959188,1,1,0,929,1,27,99.54074074074074,1,364.835283775346,10.04582040655319
51730,2578,1989-08-28,Attack,450000.0,1750000.0,2023-05-31,2022,1989,33,7,13,3,0,5231,15,2,1,0,905,0,5,2,0,2554,4,47,267.9340425531915,3,0,0,1530,4,30,163.0,1,564.9434880722115,15.55584416697987
62163,2578,1991-06-03,Attack,450000.0,600000.0,2024-05-31,2022,1991,31,4,19,4,0,6039,6,4,0,0,1059,0,11,1,0,4355,4,65,452.95,3,1,0,2378,3,33,249.90606060606063,1,929.3568670576735,25.590047331626025
238468,2578,1995-04-30,Midfield,450000.0,450000.0,2024-05-31,2022,1995,27,6,8,3,0,6657,5,3,3,0,1560,0,4,3,0,2414,0,46,251.3978260869565,0,0,0,285,0,15,31.9,1,409.0411835748792,11.263039656020437
45555,2578,1988-03-07,Midfield,300000.0,1000000.0,2023-05-31,2022,1988,34,9,18,65,2,14656,2,0,5,1,677,0,1,12,1,2175,0,33,225.5909090909091,1,7,0,1498,0,21,158.13333333333333,1,496.57263814616755,13.673237659481616
79620,2578,1991-07-30,Midfield,375000.0,800000.0,2024-05-31,2022,1991,31,8,30,18,0,12482,32,4,1,0,1458,2,5,1,0,2415,2,41,252.590243902439,1,0,0,957,0,14,104.0857142857143,1,483.02269304259863,13.300136917633065
203773,2578,1995-10-20,Midfield,500000.0,1500000.0,2023-05-31,2022,1995,27,7,4,25,0,7082,10,1,10,0,2236,4,1,12,0,2729,4,38,283.23157894736846,0,2,0,411,0,9,46.266666666666666,1,471.1658869395712,12.973657133458236
399257,2578,1998-12-29,Midfield,400000.0,475000.0,2024-05-31,2022,1998,24,6,4,15,0,5894,5,0,2,0,598,0,1,7,0,1736,1,34,181.4558823529412,1,5,0,1138,1,21,120.96904761904763,1,393.2028711484594,10.826928212707658
467540,2578,1998-01-12,Defender,325000.0,325000.0,2023-05-31,2022,1998,24,4,1,7,0,3220,0,1,3,0,1637,0,1,5,0,2756,0,42,285.1619047619048,0,2,0,1119,0,18,119.41666666666667,1,547.1928571428572,15.067076609812604
84979,2578,1991-05-30,Defender,400000.0,400000.0,2024-05-31,2022,1991,31,8,5,16,0,13158,9,0,0,0,576,0,0,0,0,3063,1,38,318.26052631578955,0,0,0,2487,1,31,259.9225806451613,1,737.3649830220713,20.303508248621412
757272,2578,2002-07-18,Defender,500000.0,500000.0,2023-05-31,2022,2002,20,3,0,8,0,2517,3,0,4,0,959,1,0,8,0,2067,3,34,214.47941176470593,0,4,0,773,1,16,82.83125,1,404.5803676470589,11.140210100682886
238029,2578,1996-01-26,Defender,500000.0,550000.0,2024-05-31,2022,1996,26,8,2,24,0,10380,4,0,6,0,2329,1,1,15,0,5329,3,61,544.3360655737705,1,9,0,3000,2,33,310.3909090909091,1,1126.9565459131031,31.030998287993956
74861,2578,1990-01-16,Attack,600000.0,1250000.0,2023-05-31,2022,1990,32,10,19,51,1,17759,27,0,0,0,286,0,0,7,1,2370,4,36,247.73333333333335,0,7,1,2084,4,28,219.19285714285718,1,590.8553571428572,16.269333225352074
467563,180,2001-12-11,Defender,18000000.0,18000000.0,2026-06-30,2022,2001,21,3,0,7,0,3358,1,0,1,0,1041,1,0,6,0,3144,1,39,324.9615384615385,0,1,0,679,0,10,75.44000000000001,1,562.9108791208793,15.499875828965695
51733,1241,1989-07-17,Attack,400000.0,650000.0,2023-05-31,2022,1989,33,3,2,6,0,2711,4,1,3,0,1183,1,2,5,0,2248,3,43,235.4279069767442,1,2,0,1065,2,15,115.8,1,468.9600422832981,12.912918711909843
182614,1241,1992-07-09,Attack,550000.0,550000.0,2026-05-31,2022,1992,30,6,18,15,1,12200,14,2,7,1,2654,1,6,10,1,4712,4,59,487.2864406779661,4,3,0,2058,3,26,218.11538461538464,1,949.0850456323337,26.133267101541385
87667,1241,1991-12-11,Midfield,400000.0,400000.0,2023-05-31,2022,1991,31,3,4,6,0,2022,3,4,5,0,1304,3,4,5,0,1777,3,29,187.32758620689657,0,0,0,473,0,8,54.0125,1,335.02323414905453,9.224939012084258
403572,1241,2000-04-13,Midfield,400000.0,400000.0,2025-05-31,2022,2000,22,3,4,1,0,1317,3,1,0,0,601,1,1,0,0,602,1,11,67.17272727272727,0,0,0,1,0,1,0.30000000000000004,1,101.08636363636363,2.783435429090099
342472,1241,1996-03-27,Midfield,450000.0,2000000.0,2023-05-31,2022,1996,26,7,1,26,1,6037,2,0,9,0,2172,0,0,14,0,3191,0,42,328.79761904761904,0,5,0,1019,0,13,110.28846153846155,1,603.5387362637363,16.61857288078802
105695,1241,1993-02-19,Midfield,450000.0,750000.0,2023-05-31,2022,1993,29,8,2,35,1,12982,11,0,11,1,2619,2,0,22,1,5627,3,66,575.1257575757576,0,11,0,3008,1,33,311.81515151515157,1,1174.558960292581,32.34174131927659
148215,1241,1993-10-17,Defender,700000.0,700000.0,2023-05-31,2022,1993,29,6,5,19,0,9648,13,1,4,0,2983,5,3,14,0,5996,9,68,612.7676470588235,2,10,0,3013,4,35,311.40857142857146,1,1230.6014213271515,33.88488290599117
225077,1241,1995-04-12,Defender,275000.0,300000.0,2023-05-31,2022,1995,27,3,0,10,0,1807,1,0,3,0,649,0,0,10,0,1799,1,31,186.40322580645162,0,7,0,1150,1,17,121.81470588235294,1,401.4417668142526,11.053788031062982
363227,1241,1998-12-22,Defender,400000.0,450000.0,2024-05-31,2022,1998,24,6,2,10,0,3801,6,0,3,0,1397,1,0,7,0,2579,4,38,267.13684210526316,0,4,0,1182,3,15,126.88,1,527.6352631578947,14.528553924385612
226151,1241,1993-11-01,Defender,400000.0,400000.0,2024-05-31,2022,1993,29,8,5,14,0,7731,8,2,4,0,1575,2,2,5,0,2030,3,29,212.05,0,1,0,455,1,7,52.550000000000004,1,370.6801724137932,10.206760710765378
21306,2578,1987-04-01,Defender,300000.0,1000000.0,2024-05-31,2022,1987,35,10,26,48,2,26630,21,1,3,0,1710,1,3,7,0,3824,1,43,394.093023255814,2,4,0,2114,0,24,221.70833333333334,1,812.9050110741972,22.38351966491011
319162,1241,1994-09-02,Defender,400000.0,400000.0,2023-05-31,2022,1994,28,3,6,5,1,4759,1,4,3,0,2940,1,6,5,1,4374,1,50,449.99800000000005,2,2,1,1434,0,17,152.83529411764707,1,827.8537226890758,22.79513575269206
342047,1241,1997-09-23,Defender,600000.0,600000.0,2023-05-31,2022,1997,25,4,5,10,2,6495,2,3,5,1,2430,0,5,9,2,5002,1,58,512.1241379310345,2,4,1,2572,1,29,267.86896551724135,1,1036.087172413793,28.528889946981128
293726,2578,1999-02-11,Midfield,225000.0,300000.0,2023-05-31,2022,1999,23,3,0,1,0,350,0,0,1,0,204,0,0,1,0,329,0,10,37.04,0,0,0,35,0,4,4.775,1,60.36108695652174,1.6620559087233053
243028,180,1996-04-12,Defender,18000000.0,25000000.0,2025-06-30,2022,1996,26,6,7,32,1,13073,3,2,6,0,1836,0,4,16,1,5279,0,62,538.5145161290322,2,10,1,3353,0,39,345.0974358974359,1,1152.9153639371382,31.74578009620423
39152,367,1986-02-10,Attack,2000000.0,60000000.0,2023-06-30,2022,1986,36,10,98,31,0,13968,22,3,3,0,1041,0,12,4,0,1893,0,52,201.54038461538462,9,1,0,852,0,23,93.85434782608696,1,396.22048030471944,10.910018749695375
422460,714,1998-07-30,Attack,2000000.0,2500000.0,2023-06-30,2022,1998,24,4,8,6,1,3183,5,0,1,1,104,0,7,4,1,2559,4,62,269.0274193548387,3,2,0,1833,2,39,193.20000000000002,1,596.7744623655914,16.432317099663127
95732,714,1991-06-05,Attack,5000000.0,12000000.0,2025-06-30,2022,1991,31,10,60,26,1,16427,22,3,2,1,823,1,7,5,1,1929,4,42,204.44285714285715,4,3,0,1084,3,29,116.83793103448276,1,423.56673287780075,11.663003875746337
51510,237,1987-04-26,Attack,1000000.0,7500000.0,2023-06-30,2022,1987,35,9,48,29,0,9993,16,5,4,0,1218,3,11,7,0,2701,7,61,285.32786885245906,6,3,0,1483,4,35,158.68714285714287,1,586.73037470726,16.155750919662275
138803,3302,1990-06-13,Attack,1500000.0,4000000.0,2023-06-30,2022,1990,32,10,5,20,1,7450,12,0,0,0,275,0,0,1,0,602,1,23,65.31739130434784,0,1,0,327,1,12,36.82500000000001,1,134.86358695652177,3.7134987601227722
288318,3302,1992-05-07,Attack,3000000.0,8000000.0,2026-06-30,2022,1992,30,9,13,25,0,9334,21,1,4,0,452,3,1,9,0,2594,5,45,270.7644444444445,0,2,0,1486,2,19,158.72105263157894,1,564.9277192982456,15.555409970293482
649016,3302,2001-10-03,Attack,10000000.0,11000000.0,2028-06-30,2022,2001,21,4,14,9,1,4137,7,3,0,1,699,1,7,3,1,2503,5,52,263.41346153846155,3,3,0,1331,2,32,141.709375,1,536.8676625457875,14.782770087944655
93936,331,1989-11-25,Attack,1800000.0,3000000.0,2024-06-30,2022,1989,33,8,50,23,0,13192,7,9,4,0,1337,1,19,6,0,4527,4,76,472.6565789473685,10,2,0,3190,3,41,334.530487804878,1,1043.5638410744154,28.73476167579716
46413,331,1991-07-22,Attack,6000000.0,15000000.0,2025-06-30,2022,1991,31,8,44,29,0,9949,6,8,3,0,2098,3,20,6,0,3698,3,65,388.4392307692308,12,3,0,1600,0,32,171.64999999999998,1,754.3604590570719,20.771482448388305
382096,1241,1998-09-23,Attack,600000.0,600000.0,2024-05-31,2022,1998,24,6,21,5,0,4309,11,8,3,0,1237,2,15,5,0,3013,8,52,318.54423076923075,7,2,0,1776,6,29,190.1241379310345,1,667.9904840848806,18.393266043136766
298575,331,1997-04-01,Attack,3000000.0,3000000.0,2026-06-30,2022,1997,25,5,10,4,0,3877,8,4,1,0,928,2,8,3,0,2838,4,57,297.7289473684211,4,2,0,1910,2,33,201.6878787878788,1,648.3212998405104,17.851670695182374
213260,331,1993-07-14,Attack,6000000.0,10000000.0,2024-06-30,2022,1993,29,8,16,20,0,11121,20,2,2,0,1797,7,2,4,0,4496,11,76,466.2657894736842,0,2,0,2699,4,41,281.4829268292683,1,980.9367834535877,27.010311762567007
175449,331,1994-06-23,Attack,8000000.0,9000000.0,2027-06-30,2022,1994,28,10,23,26,0,17123,38,1,2,0,1238,1,8,4,0,4690,6,86,486.75348837209305,5,2,0,2662,4,56,278.9535714285714,1,1009.1552325581396,27.787313013439295
724520,331,2001-12-17,Attack,8000000.0,8000000.0,2023-06-30,2022,2001,21,3,2,7,0,1540,2,0,1,0,324,2,1,5,0,1016,2,21,109.08809523809524,1,3,0,482,0,8,55.175,1,218.83571428571432,6.0256898990278795
34601,621,1986-07-11,Attack,2500000.0,16000000.0,2023-06-30,2022,1986,36,10,93,99,1,24460,37,6,4,0,1754,4,18,10,1,4507,5,86,470.59069767441866,12,6,1,2753,1,46,289.33478260869566,1,995.2763846758793,27.405155860676324
95641,331,1992-02-12,Midfield,2000000.0,4000000.0,2023-06-30,2022,1992,30,8,9,43,0,11822,5,3,8,0,1727,2,4,15,0,3822,3,62,393.66451612903234,1,7,0,2095,1,30,218.83333333333331,1,809.3834408602152,22.28655244849221
552425,331,1998-05-13,Midfield,12000000.0,12000000.0,2031-06-30,2022,1998,24,5,5,20,0,9290,4,1,3,0,2601,1,4,9,0,5646,3,77,579.6324675324676,3,6,0,3045,2,41,316.0768292682927,1,1185.5671972336606,32.64485556348705
213670,331,1994-07-19,Midfield,7000000.0,7000000.0,2027-06-30,2022,1994,28,6,3,27,0,7883,1,0,9,0,2644,0,1,18,0,5404,0,69,552.581884057971,1,9,0,2760,0,36,286.0666666666667,1,1114.9823498964804,30.70128614652814
169497,331,1992-07-28,Defender,2500000.0,2500000.0,2026-06-30,2022,1992,30,4,0,13,0,5681,0,0,7,0,2583,0,0,11,0,4326,0,56,443.17500000000007,0,4,0,1743,0,24,182.9625,1,847.7516666666667,23.343030050606572
618809,331,2000-08-24,Defender,10000000.0,10000000.0,2023-06-30,2022,2000,22,5,1,11,0,5353,11,0,2,0,1909,4,1,9,0,4242,10,65,436.0261538461539,1,7,0,2333,6,34,242.4617647058824,1,896.5464500205677,24.686605225895267
82503,331,1989-03-23,Defender,1000000.0,4000000.0,2023-06-30,2022,1989,33,5,3,13,1,6993,1,0,0,0,962,1,0,1,0,3000,1,37,311.65810810810814,0,1,0,2038,0,23,214.71086956521742,1,682.2283347576827,18.785308417312304
197122,331,1992-02-03,Defender,2500000.0,2500000.0,2025-06-30,2022,1992,30,7,1,21,1,7527,2,0,7,1,1581,1,0,13,1,3502,2,45,359.13222222222225,0,6,0,1921,1,25,200.88400000000001,1,739.629,20.365848457940817
216870,331,1995-01-24,Defender,5000000.0,5000000.0,2025-06-30,2022,1995,27,6,3,30,0,9602,1,1,8,0,2487,1,1,18,0,5678,1,74,578.522972972973,0,10,0,3191,0,40,328.57750000000004,1,1196.406403903904,32.94331552172351
238868,331,1991-07-18,Defender,2500000.0,10000000.0,2025-06-30,2022,1991,31,8,7,20,1,10738,9,0,1,1,729,1,1,4,1,2113,2,43,219.4639534883721,1,3,0,1377,1,29,144.748275862069,1,473.99581899785295,13.051579939953434
167721,331,1994-02-06,Attack,10000000.0,15000000.0,2026-06-30,2022,1994,28,6,35,33,1,7168,9,9,9,1,2225,3,13,12,1,3131,3,61,328.2827868852459,4,3,0,906,0,27,97.70555555555556,1,590.1725930262814,16.25053316406364
341272,3302,1999-02-22,Defender,3000000.0,5000000.0,2027-06-30,2022,1999,23,5,1,4,0,5557,5,0,0,0,686,1,0,3,0,2033,1,32,212.203125,0,3,0,1347,0,20,142.685,1,461.03316576086957,12.69465040982787
162056,3302,1994-01-02,Midfield,4000000.0,7500000.0,2026-06-30,2022,1994,28,6,21,20,0,7396,9,2,2,0,627,2,14,11,0,3602,4,58,373.66034482758624,6,7,0,1973,2,30,207.22666666666666,1,767.7600410509032,21.140442908681397
433049,368,1997-06-01,Attack,15000000.0,40000000.0,2025-06-30,2022,1997,25,8,63,26,0,12526,8,4,2,0,1729,1,22,8,0,4234,3,76,443.521052631579,18,6,0,2505,2,41,266.30975609756103,1,931.6553350449294,25.65333615712352
298589,331,1994-02-14,Defender,20000000.0,20000000.0,2026-06-30,2022,1994,28,7,8,42,1,13749,0,2,9,1,2797,0,5,20,1,6427,0,72,653.7763888888891,3,11,0,3630,0,40,373.47499999999997,1,1354.1895833333335,37.28791034084478
361254,368,1997-06-18,Attack,12000000.0,16000000.0,2027-06-30,2022,1997,25,7,34,13,0,6857,2,10,5,0,1833,1,27,11,0,5268,1,84,549.2714285714286,17,6,0,3435,0,47,360.3085106382979,1,1184.2716534954407,32.609182479490585
111630,368,1992-03-04,Attack,14000000.0,30000000.0,2024-06-30,2022,1992,30,10,41,58,0,15260,40,4,9,0,1709,1,10,20,0,3324,4,67,347.06119402985075,6,11,0,1615,3,39,171.54102564102564,1,692.1994833524684,19.059866204031074
125165,368,1993-01-06,Attack,14000000.0,30000000.0,2025-06-30,2022,1993,29,9,40,52,0,20998,65,2,2,0,1502,4,2,9,0,4008,10,64,416.11249999999995,0,7,0,2437,6,40,254.94250000000002,1,879.1733189655172,24.208232211441935
20005,368,1988-02-15,Attack,4000000.0,18000000.0,2024-06-30,2022,1988,34,10,68,33,1,24624,72,4,6,0,2250,5,9,9,0,4629,6,80,480.43625000000003,5,3,0,2379,1,43,249.33255813953488,1,970.0457566689466,26.71042492599438
442552,3302,1998-05-04,Defender,3000000.0,3000000.0,2026-06-30,2022,1998,24,4,0,9,0,5266,3,0,0,0,499,1,0,6,0,4237,3,51,435.907843137255,0,4,0,2123,0,26,222.06538461538463,1,875.9604826546004,24.119766051477544
32467,368,1988-03-10,Midfield,4000000.0,70000000.0,2024-06-30,2022,1988,34,10,50,53,1,28581,52,3,1,1,2816,5,12,9,1,5735,10,94,591.8010638297872,9,8,0,2919,5,50,304.13800000000003,1,1191.8984192740925,32.819187165721424
51174,368,1987-07-25,Midfield,4000000.0,17500000.0,2024-06-30,2022,1987,35,10,15,73,0,21371,17,0,3,0,1400,0,4,13,0,5335,5,68,548.0455882352941,4,10,0,3935,5,49,406.78061224489795,1,1228.906137454982,33.838202888801746
111961,368,1993-11-19,Attack,7000000.0,50000000.0,2025-06-30,2022,1993,29,9,37,28,2,18988,45,0,1,0,419,0,3,3,0,3139,7,55,327.60727272727274,3,2,0,2720,7,43,285.17558139534884,1,776.6485594517752,21.385190233039662
189441,368,1994-07-11,Attack,18000000.0,50000000.0,2024-06-30,2022,1994,28,10,63,61,1,21023,32,3,7,0,1724,4,13,14,0,5143,7,75,533.6073333333335,10,7,0,3305,3,45,345.7444444444444,1,1146.2268730158733,31.561611016145452
15956,368,1985-11-21,Defender,3000000.0,30000000.0,2024-06-30,2022,1985,37,10,4,35,1,25434,52,0,5,0,2262,2,0,9,0,5467,7,75,559.9393333333335,0,4,0,3205,5,40,332.0125,1,1171.975554054054,32.270606655872186
60410,368,1991-10-28,Defender,14000000.0,18000000.0,2025-06-30,2022,1991,31,7,13,69,1,16837,28,0,14,1,2470,2,2,23,1,5570,8,79,566.8006329113924,2,9,0,3100,6,43,319.9593023255814,1,1170.2054129829926,32.22186542911875
182579,368,1994-12-02,Defender,5000000.0,15000000.0,2025-06-30,2022,1994,28,10,6,26,1,17157,9,1,1,0,1264,1,1,5,0,3104,3,51,320.686274509804,0,4,0,1840,2,32,192.14999999999998,1,673.2508403361345,18.538111118502687
538996,368,2002-06-07,Defender,9000000.0,12000000.0,2027-06-30,2022,2002,20,5,6,10,2,3159,1,2,0,1,1003,0,3,7,2,1972,1,41,204.009756097561,0,3,1,524,1,18,56.16111111111111,1,362.2257452574526,9.97396618504406
74294,368,1991-11-16,Midfield,4000000.0,7000000.0,2023-06-30,2022,1991,31,9,22,62,0,18883,14,2,11,0,2976,0,2,18,0,4427,0,74,453.6824324324325,0,7,0,1451,0,34,151.71764705882353,1,832.2993602236013,22.917547367605863
439022,368,1996-06-05,Defender,12000000.0,15000000.0,2027-06-30,2022,1996,26,6,7,59,4,15678,4,0,2,0,585,0,1,22,1,6103,1,69,620.394927536232,0,14,1,3933,1,44,402.93863636363636,1,1333.5771815141381,36.72034328789808
402733,368,1997-01-01,Defender,12000000.0,17000000.0,2026-06-30,2022,1997,25,3,2,16,1,3069,4,1,11,1,1566,2,2,15,1,2517,4,41,258.3890243902439,1,4,0,951,2,15,102.19000000000001,1,489.79753658536583,13.486683736265457
222805,3302,1996-04-22,Defender,3000000.0,3000000.0,2026-06-30,2022,1996,26,5,2,9,0,4159,2,1,1,0,1215,0,1,3,0,2599,1,30,270.96333333333337,0,2,0,1384,1,16,148.25,1,554.7334615384616,15.274708823263081
263727,368,1994-07-06,Midfield,14000000.0,30000000.0,2027-06-30,2022,1994,28,10,17,59,0,18058,19,1,11,0,2840,1,3,24,0,6510,6,98,665.7928571428571,2,13,0,3670,5,56,378.7535714285715,1,1377.5142857142857,37.93016119095618
255508,621,1994-06-15,Attack,25000000.0,50000000.0,2028-06-30,2022,1994,28,10,79,30,0,25988,45,8,5,0,3081,6,18,6,0,6430,13,92,667.5391304347827,10,1,0,3349,7,50,351.298,1,1352.6781242236027,37.24629197923491
455349,621,1998-09-15,Attack,3000000.0,5000000.0,2024-06-30,2022,1998,24,4,2,3,0,1572,3,0,0,0,47,1,2,2,0,1088,1,30,116.17666666666668,2,2,0,1041,0,22,111.5318181818182,1,285.83015151515156,7.870396577835427
214775,368,1994-11-10,Midfield,9000000.0,17000000.0,2024-06-30,2022,1994,28,10,23,30,0,17743,40,4,3,0,2100,4,5,5,0,3943,10,81,409.76790123456794,1,2,0,1843,6,42,194.23809523809524,1,808.9613756613757,22.274930789689034
54235,621,1992-12-19,Attack,14000000.0,22000000.0,2024-06-30,2022,1992,30,10,41,36,1,21319,43,4,4,0,2805,9,9,5,0,5700,22,74,593.0527027027027,5,1,0,2895,13,38,305.61842105263156,1,1195.264141773352,32.91186308076992
571020,621,2000-04-25,Attack,20000000.0,20000000.0,2024-06-30,2022,2000,22,5,17,8,0,5252,7,8,4,0,2083,1,10,6,0,3666,6,63,382.91904761904766,2,2,0,1583,5,29,168.40862068965518,1,742.8326466636812,20.454061578931633
178425,621,1990-05-24,Midfield,2000000.0,6000000.0,2024-06-30,2022,1990,32,10,2,105,1,23583,10,0,9,0,1837,2,0,26,0,4784,3,73,489.10342465753433,0,17,0,2947,1,42,303.6166666666666,1,1037.3343036529682,28.563229982085492
338425,621,1995-07-04,Attack,15000000.0,15000000.0,2024-06-30,2022,1995,27,8,32,25,0,14835,35,8,4,0,2796,8,15,9,0,5719,13,87,594.4735632183908,7,5,0,2923,5,48,306.2895833333334,1,1198.059187420179,32.988825282192934
524010,621,1999-01-04,Midfield,3000000.0,3500000.0,2023-06-30,2022,1999,23,4,2,9,0,2163,1,1,5,0,1124,1,1,8,0,1637,1,49,171.14081632653063,0,3,0,513,0,16,55.65625,1,312.4022570984916,8.602065394929816
99343,621,1989-08-14,Midfield,4000000.0,30000000.0,2024-06-30,2022,1989,33,10,25,59,1,17108,31,0,2,1,309,1,4,12,1,2994,5,54,310.2444444444444,4,8,0,2439,4,42,254.30714285714285,1,719.7344155844155,19.818046666310813
709187,621,2002-07-12,Attack,25000000.0,25000000.0,2024-06-30,2022,2002,20,3,10,5,0,3775,7,7,2,0,2173,5,7,4,0,2955,5,57,309.53421052631575,0,2,0,782,0,19,84.11578947368423,1,548.4471052631578,15.101612609816256
96718,621,1989-04-14,Defender,1800000.0,10000000.0,2023-06-30,2022,1989,33,10,12,48,1,22772,29,0,6,0,2789,4,3,11,0,5306,7,69,543.2898550724638,3,5,0,2517,3,35,261.5914285714286,1,1076.5868172407302,29.64405664426562
610083,621,2000-11-15,Midfield,14000000.0,20000000.0,2027-06-30,2022,2000,22,3,0,13,0,4748,1,0,3,0,1176,0,0,11,0,4159,1,68,427.4161764705883,0,8,0,2983,1,44,308.5295454545454,1,949.6810828877007,26.149679119482933
197545,621,1992-02-08,Defender,2000000.0,7500000.0,2024-06-30,2022,1992,30,10,10,57,0,18437,17,0,0,0,4,0,0,3,0,1063,1,21,112.81190476190476,0,3,0,1059,1,19,112.72368421052633,1,282.0082080200501,7.76515851654247
255501,621,1993-05-04,Defender,3000000.0,7500000.0,2023-06-30,2022,1993,29,9,4,18,0,12834,10,0,2,0,1661,1,0,6,0,4126,5,62,424.4548387096774,0,4,0,2465,4,39,256.12051282051283,1,892.8648398505461,24.585231273814056
61812,621,1990-02-10,Defender,2000000.0,20000000.0,2024-06-30,2022,1990,32,10,15,64,0,20553,23,1,7,0,2132,2,2,10,0,3308,2,45,340.4511111111111,1,3,0,1176,0,16,125.85,1,636.5891666666666,17.528623807747078
524000,621,1999-07-05,Defender,14000000.0,15000000.0,2026-06-30,2022,1999,23,3,3,9,0,4044,1,2,5,0,2366,1,3,5,0,3144,1,38,325.47368421052636,1,0,0,778,0,9,87.39444444444446,1,575.6310577167558,15.850128766102506
85258,621,1988-02-29,Defender,1000000.0,5000000.0,2023-06-30,2022,1988,34,10,1,30,1,20231,11,0,1,0,991,0,0,2,0,3896,1,53,401.85094339622646,0,1,0,2905,1,36,302.0194444444445,1,904.8546830681959,24.91537426442844
